Antrenör,Koşu,1.,2.,3.,4.,5.,1.%,2.%,3.%,4.%,5.%,Antrenor Kısaltması
TURGUT İBİŞ,1366.0,181.0,176.0,166.0,159.0,138.0,13.0,13.0,12.0,12.0,10.0,T.İBİŞ
MEHMET BULUT,1482.0,181.0,144.0,172.0,143.0,153.0,12.0,10.0,12.0,10.0,10.0,M.BULUT
MEHMET ALİ İNCESOY,2251.0,181.0,193.0,194.0,208.0,207.0,8.0,9.0,9.0,9.0,9.0,M.A.İNCESOY
SEÇKİN YANIK,1915.0,180.0,174.0,172.0,176.0,176.0,9.0,9.0,9.0,9.0,9.0,S.YANIK
SEFA ARSLAN,1229.0,178.0,131.0,141.0,152.0,119.0,14.0,11.0,11.0,12.0,10.0,S.ARSLAN
SAVAŞ DEMİR,1502.0,178.0,188.0,173.0,174.0,165.0,12.0,13.0,12.0,12.0,11.0,S.DEMİR
ENGİN KARATAŞ,1277.0,177.0,143.0,149.0,138.0,160.0,14.0,11.0,12.0,11.0,13.0,E.KARATAŞ
ZEKİ FIRAT,1753.0,177.0,155.0,196.0,202.0,169.0,10.0,9.0,11.0,12.0,10.0,Z.FIRAT
MÜDEHET GÖKÇE,1775.0,177.0,177.0,167.0,183.0,162.0,10.0,10.0,9.0,10.0,9.0,M.GÖKÇE
ALİ SAÇAN,1965.0,177.0,217.0,198.0,180.0,171.0,9.0,11.0,10.0,9.0,9.0,A.SAÇAN
TAŞKIN AVCI,1621.0,176.0,192.0,167.0,185.0,170.0,11.0,12.0,10.0,11.0,10.0,T.AVCI
MEHMET GÜNDÜZ,1649.0,175.0,158.0,169.0,170.0,148.0,11.0,10.0,10.0,10.0,9.0,M.GÜNDÜZ
MEHMET YALÇIN,1754.0,175.0,181.0,169.0,168.0,169.0,10.0,10.0,10.0,10.0,10.0,M.YALÇIN
ERGÜN ÇETİNKURT,1369.0,174.0,148.0,130.0,138.0,127.0,13.0,11.0,9.0,10.0,9.0,E.ÇETİNKURT
ÖMER ALTIN,1512.0,174.0,141.0,181.0,144.0,160.0,12.0,9.0,12.0,10.0,11.0,Ö.ALTIN
MURAT AKSOY,1570.0,174.0,159.0,163.0,146.0,141.0,11.0,10.0,10.0,9.0,9.0,M.AKSOY
YAKUP MİSDİK,1654.0,174.0,165.0,144.0,169.0,160.0,11.0,10.0,9.0,10.0,10.0,Y.MİSDİK
MURAT KILINÇ,1878.0,174.0,179.0,145.0,144.0,167.0,9.0,10.0,8.0,8.0,9.0,M.KILINÇ
ABDULKADİR GÜRGÖZE,2285.0,174.0,178.0,183.0,173.0,181.0,8.0,8.0,8.0,8.0,8.0,A.GÜRGÖZE
TANER TÜRKMEN,1249.0,173.0,158.0,166.0,147.0,128.0,14.0,13.0,13.0,12.0,10.0,T.TÜRKMEN
YUSUF AÇIL,1791.0,173.0,162.0,170.0,185.0,158.0,10.0,9.0,9.0,10.0,9.0,Y.AÇIL
YASİN TOPÇU,2469.0,173.0,215.0,184.0,204.0,228.0,7.0,9.0,7.0,8.0,9.0,Y.TOPÇU
HÜSEYİN DEMİRKIRAN,1203.0,172.0,155.0,140.0,140.0,133.0,14.0,13.0,12.0,12.0,11.0,H.DEMİRKIRAN
ÇETİN ÖZDİL,2041.0,172.0,199.0,186.0,183.0,208.0,8.0,10.0,9.0,9.0,10.0,Ç.ÖZDİL
HASAN BAĞDAN,2042.0,172.0,188.0,176.0,186.0,165.0,8.0,9.0,9.0,9.0,8.0,H.BAĞDAN
ÖMER GÜNELİ,2509.0,172.0,219.0,232.0,243.0,256.0,7.0,9.0,9.0,10.0,10.0,Ö.GÜNELİ
FEHMİ DİZDAROĞLU,2322.0,172.0,207.0,227.0,222.0,253.0,7.0,9.0,10.0,10.0,11.0,F.DİZDAROĞLU
SARVEN ZADİK ATİLLA MİNASOĞLU,843.0,171.0,121.0,112.0,90.0,95.0,20.0,14.0,13.0,11.0,11.0,SARVEN ZADİK ATİLLA MİNASOĞLU
EKREM ÇİLEK,2068.0,171.0,178.0,190.0,206.0,218.0,8.0,9.0,9.0,10.0,11.0,E.ÇİLEK
HACİ ALTUNBAŞ,1603.0,170.0,184.0,176.0,178.0,162.0,11.0,11.0,11.0,11.0,10.0,H.ALTUNBAŞ
BÜLENT ONARIR,1636.0,170.0,203.0,153.0,166.0,157.0,10.0,12.0,9.0,10.0,10.0,B.ONARIR
KENAN DURSUN,1796.0,170.0,169.0,166.0,163.0,171.0,9.0,9.0,9.0,9.0,10.0,K.DURSUN
NAİM GÜL,1144.0,169.0,146.0,138.0,107.0,110.0,15.0,13.0,12.0,9.0,10.0,N.GÜL
AYHAN DİNÇ,3167.0,169.0,213.0,276.0,288.0,339.0,5.0,7.0,9.0,9.0,11.0,A.DİNÇ
SEDAT DEMİRAL,1265.0,168.0,168.0,120.0,134.0,116.0,13.0,13.0,9.0,11.0,9.0,S.DEMİRAL
MİTHAT KATI,1853.0,168.0,155.0,157.0,200.0,180.0,9.0,8.0,8.0,11.0,10.0,M.KATI
MAHİR DEMİR,1796.0,168.0,173.0,182.0,178.0,156.0,9.0,10.0,10.0,10.0,9.0,M.DEMİR
ALİ RIZA YILDIZ,1345.0,167.0,151.0,135.0,124.0,133.0,12.0,11.0,10.0,9.0,10.0,A.R.YILDIZ
ABDULLAH KAYA,1749.0,167.0,155.0,176.0,157.0,159.0,10.0,9.0,10.0,9.0,9.0,A.KAYA
ADİL TEKİNALP,1682.0,167.0,177.0,186.0,169.0,171.0,10.0,11.0,11.0,10.0,10.0,A.TEKİNALP
KEMAL SAĞLAM,1975.0,167.0,207.0,191.0,200.0,213.0,8.0,10.0,10.0,10.0,11.0,K.SAĞLAM
DERYA ERGİN,1681.0,166.0,165.0,182.0,149.0,157.0,10.0,10.0,11.0,9.0,9.0,D.ERGİN
İSMAİL ALPUĞUR,2586.0,166.0,188.0,229.0,241.0,260.0,6.0,7.0,9.0,9.0,10.0,İ.ALPUĞUR
SÖNMEZ BİLGİÇ,737.0,165.0,113.0,98.0,90.0,80.0,22.0,15.0,13.0,12.0,11.0,S.BİLGİÇ
TUNCAY KANTARMACI,1084.0,165.0,156.0,166.0,117.0,108.0,15.0,14.0,15.0,11.0,10.0,T.KANTARMACI
ALİ SERALP GÜRSAN,1869.0,165.0,181.0,186.0,178.0,172.0,9.0,10.0,10.0,10.0,9.0,A.S.GÜRSAN
NEDİM KÖÇKEN,1690.0,164.0,157.0,180.0,170.0,177.0,10.0,9.0,11.0,10.0,10.0,N.KÖÇKEN
VAROL KELLECİ,1610.0,164.0,188.0,165.0,191.0,162.0,10.0,12.0,10.0,12.0,10.0,V.KELLECİ
HALUDUN ZAFER BEYAZLAR,1586.0,163.0,146.0,147.0,184.0,168.0,10.0,9.0,9.0,12.0,11.0,H.Z.BEYAZLAR
SERHAT ALTUNDAĞ,1520.0,162.0,159.0,169.0,179.0,138.0,11.0,10.0,11.0,12.0,9.0,S.ALTUNDAĞ
ZAFER TURĞUL,1218.0,160.0,133.0,129.0,120.0,105.0,13.0,11.0,11.0,10.0,9.0,Z.TURĞUL
İBRAHİM ALTINÖZ,1621.0,160.0,138.0,152.0,160.0,161.0,10.0,9.0,9.0,10.0,10.0,İ.ALTINÖZ
OSMAN İPEK,1636.0,160.0,174.0,175.0,161.0,177.0,10.0,11.0,11.0,10.0,11.0,O.İPEK
ATİLLA GÖKÇE,2316.0,160.0,159.0,167.0,186.0,221.0,7.0,7.0,7.0,8.0,10.0,A.GÖKÇE
MEHMET ÇAY,699.0,158.0,101.0,103.0,83.0,67.0,23.0,14.0,15.0,12.0,10.0,M.ÇAY
FİKRET ÇELTİK,1367.0,158.0,151.0,163.0,131.0,135.0,12.0,11.0,12.0,10.0,10.0,F.ÇELTİK
MEHMET DEMİR,1305.0,158.0,169.0,170.0,122.0,131.0,12.0,13.0,13.0,9.0,10.0,M.DEMİR
SİNAN YANMAZ,1484.0,158.0,157.0,177.0,172.0,152.0,11.0,11.0,12.0,12.0,10.0,S.YANMAZ
SABRİ HAKAN BARUT,1221.0,157.0,139.0,116.0,108.0,120.0,13.0,11.0,10.0,9.0,10.0,S.H.BARUT
MURAT GÜLİDE,1417.0,157.0,156.0,147.0,149.0,134.0,11.0,11.0,10.0,11.0,9.0,M.GÜLİDE
NURİ SAV,1758.0,157.0,161.0,168.0,158.0,161.0,9.0,9.0,10.0,9.0,9.0,N.SAV
SONER KOYUNCU,1825.0,157.0,153.0,168.0,160.0,131.0,9.0,8.0,9.0,9.0,7.0,S.KOYUNCU
BİLAL ŞİMŞEK,1249.0,156.0,137.0,155.0,102.0,122.0,12.0,11.0,12.0,8.0,10.0,B.ŞİMŞEK
MEHMET BALTA,1565.0,156.0,157.0,133.0,134.0,156.0,10.0,10.0,8.0,9.0,10.0,M.BALTA
BEYDA TANRIKULU,1746.0,156.0,161.0,202.0,201.0,178.0,9.0,9.0,12.0,12.0,10.0,B.TANRIKULU
ERCAN ATEŞ,1092.0,155.0,139.0,126.0,121.0,118.0,14.0,13.0,12.0,11.0,11.0,E.ATEŞ
İSMET AKGÜL,1827.0,155.0,156.0,156.0,181.0,178.0,8.0,9.0,9.0,10.0,10.0,İ.AKGÜL
CAFER ÖZBEK,2061.0,155.0,206.0,185.0,197.0,192.0,8.0,10.0,9.0,10.0,9.0,C.ÖZBEK
MEHMET KAZİM ÇİZİK,1604.0,154.0,137.0,157.0,154.0,157.0,10.0,9.0,10.0,10.0,10.0,M.K.ÇİZİK
MEHMET YAPRAK,1783.0,154.0,141.0,142.0,160.0,150.0,9.0,8.0,8.0,9.0,8.0,M.YAPRAK
İBRAHİM KIZILDAĞ,1765.0,153.0,159.0,158.0,159.0,170.0,9.0,9.0,9.0,9.0,10.0,İ.KIZILDAĞ
TURGAY ÇEKİCİ,2259.0,152.0,169.0,203.0,221.0,205.0,7.0,7.0,9.0,10.0,9.0,T.ÇEKİCİ
SÜLEYMAN ÖZGEZER,861.0,151.0,130.0,113.0,101.0,81.0,18.0,15.0,13.0,12.0,9.0,S.ÖZGEZER
MEHMET ÇAM,1439.0,151.0,151.0,162.0,139.0,142.0,10.0,10.0,11.0,10.0,10.0,M.ÇAM
MUHAMMET YILDIRIM,1456.0,151.0,155.0,151.0,133.0,137.0,10.0,11.0,10.0,9.0,9.0,M.YILDIRIM
MİHRİ KESİCİ,2233.0,151.0,177.0,194.0,195.0,198.0,7.0,8.0,9.0,9.0,9.0,M.KESİCİ
TURGAY KANTARMACI,1603.0,150.0,154.0,177.0,155.0,159.0,9.0,10.0,11.0,10.0,10.0,T.KANTARMACI
MEHMET AKKILIÇ,1382.0,149.0,140.0,119.0,107.0,114.0,11.0,10.0,9.0,8.0,8.0,M.AKKILIÇ
MEHMET GÜNDÜZELİ,1054.0,148.0,141.0,124.0,113.0,107.0,14.0,13.0,12.0,11.0,10.0,M.GÜNDÜZELİ
AYDIN ALÇİÇEK,1197.0,148.0,118.0,134.0,139.0,93.0,12.0,10.0,11.0,12.0,8.0,A.ALÇİÇEK
MUSTAFA BAYDAN,1659.0,147.0,187.0,164.0,183.0,162.0,9.0,11.0,10.0,11.0,10.0,M.BAYDAN
ÖMER AHMET ALAKUŞTEKİN,2214.0,147.0,162.0,213.0,203.0,206.0,7.0,7.0,10.0,9.0,9.0,Ö.A.ALAKUŞTEKİN
İLHAN KAPUSIZ,966.0,146.0,146.0,134.0,117.0,82.0,15.0,15.0,14.0,12.0,8.0,İ.KAPUSIZ
ÖMER FARUK TAN,1027.0,146.0,137.0,134.0,109.0,94.0,14.0,13.0,13.0,11.0,9.0,Ö.F.TAN
SERGEN GÖKÇE,1172.0,146.0,148.0,133.0,124.0,131.0,12.0,13.0,11.0,11.0,11.0,S.GÖKÇE
HÜSEYİN YILDIRIM,1458.0,146.0,143.0,147.0,138.0,133.0,10.0,10.0,10.0,9.0,9.0,H.YILDIRIM
TUĞRUL GÜLİDE,1314.0,145.0,119.0,155.0,112.0,133.0,11.0,9.0,12.0,9.0,10.0,T.GÜLİDE
MERVE AYDINALP,1304.0,145.0,129.0,125.0,127.0,126.0,11.0,10.0,10.0,10.0,10.0,M.AYDINALP
HIDIR DURMUŞ,1471.0,145.0,145.0,153.0,137.0,135.0,10.0,10.0,10.0,9.0,9.0,H.DURMUŞ
ABDULLAH AVCI,1885.0,145.0,170.0,173.0,169.0,168.0,8.0,9.0,9.0,9.0,9.0,A.AVCI
İBRAHİM SAYIS,1803.0,144.0,145.0,173.0,173.0,159.0,8.0,8.0,10.0,10.0,9.0,İ.SAYIS
ŞERİF KOÇ,2019.0,144.0,158.0,192.0,205.0,253.0,7.0,8.0,10.0,10.0,13.0,Ş.KOÇ
ZEKERİYA AKDEMİR,973.0,143.0,90.0,91.0,91.0,90.0,15.0,9.0,9.0,9.0,9.0,Z.AKDEMİR
İBRAHİM CEMİL ERŞAKAR,1363.0,143.0,165.0,156.0,131.0,165.0,10.0,12.0,11.0,10.0,12.0,İ.C.ERŞAKAR
EMRAH ÇUKURKAŞ,1908.0,143.0,165.0,161.0,179.0,202.0,7.0,9.0,8.0,9.0,11.0,E.ÇUKURKAŞ
TOLGA TEMİZER,924.0,142.0,126.0,123.0,98.0,84.0,15.0,14.0,13.0,11.0,9.0,T.TEMİZER
EMİR ERGÖKÇEN,1133.0,142.0,120.0,132.0,132.0,118.0,13.0,11.0,12.0,12.0,10.0,E.ERGÖKÇEN
FARUK SERİNTÜRK,1284.0,142.0,116.0,133.0,119.0,125.0,11.0,9.0,10.0,9.0,10.0,F.SERİNTÜRK
MUSTAFA KAYA,1283.0,142.0,154.0,139.0,132.0,135.0,11.0,12.0,11.0,10.0,11.0,M.KAYA
MUSTAFA BAYKARA,1493.0,142.0,144.0,126.0,141.0,143.0,10.0,10.0,8.0,9.0,10.0,M.BAYKARA
ZÜLFÜ BEKTAŞ,1365.0,142.0,143.0,129.0,137.0,143.0,10.0,10.0,9.0,10.0,10.0,Z.BEKTAŞ
SERHAT ÖNDER,1414.0,142.0,126.0,137.0,120.0,123.0,10.0,9.0,10.0,8.0,9.0,S.ÖNDER
YAŞAR NEZİHE TAPKI,1537.0,142.0,143.0,150.0,158.0,166.0,9.0,9.0,10.0,10.0,11.0,Y.N.TAPKI
HALİL ERSİN UYSAL,1721.0,142.0,147.0,174.0,159.0,145.0,8.0,9.0,10.0,9.0,8.0,H.E.UYSAL
AHMET ÇAKIL,1879.0,142.0,161.0,169.0,166.0,169.0,8.0,9.0,9.0,9.0,9.0,A.ÇAKIL
OSMAN EKİNCİ,1936.0,142.0,159.0,155.0,152.0,179.0,7.0,8.0,8.0,8.0,9.0,O.EKİNCİ
FAİK GÖNÜLTAŞ,831.0,141.0,111.0,81.0,90.0,64.0,17.0,13.0,10.0,11.0,8.0,F.GÖNÜLTAŞ
REGAİP YILDIZ,1280.0,141.0,153.0,125.0,132.0,132.0,11.0,12.0,10.0,10.0,10.0,R.YILDIZ
ERCAN ALTIN,1692.0,141.0,165.0,158.0,166.0,143.0,8.0,10.0,9.0,10.0,8.0,E.ALTIN
TUNCAY ATEŞ,1794.0,140.0,134.0,169.0,162.0,196.0,8.0,7.0,9.0,9.0,11.0,T.ATEŞ
ALİ AYDOĞAN,753.0,139.0,81.0,80.0,88.0,51.0,18.0,11.0,11.0,12.0,7.0,A.AYDOĞAN
AYHAN YILDIRIM,1123.0,139.0,122.0,98.0,104.0,110.0,12.0,11.0,9.0,9.0,10.0,A.YILDIRIM
MEHMET ALTIN,1134.0,139.0,133.0,115.0,117.0,111.0,12.0,12.0,10.0,10.0,10.0,M.ALTIN
İSMAİL KARADAĞ,1294.0,139.0,150.0,134.0,137.0,126.0,11.0,12.0,10.0,11.0,10.0,İ.KARADAĞ
İZZET UÇAR,1392.0,139.0,168.0,133.0,122.0,118.0,10.0,12.0,10.0,9.0,8.0,İ.UÇAR
ERTAN ACER,1746.0,139.0,154.0,159.0,158.0,161.0,8.0,9.0,9.0,9.0,9.0,E.ACER
KAMURAN DOĞANER,1716.0,139.0,157.0,172.0,141.0,163.0,8.0,9.0,10.0,8.0,9.0,K.DOĞANER
BEGÜM GÜL,1035.0,138.0,126.0,101.0,118.0,113.0,13.0,12.0,10.0,11.0,11.0,B.GÜL
MELİH TEZEL,1365.0,138.0,136.0,138.0,153.0,121.0,10.0,10.0,10.0,11.0,9.0,M.TEZEL
HAYATİ CAN,1470.0,138.0,142.0,125.0,128.0,124.0,9.0,10.0,9.0,9.0,8.0,H.CAN
MEHMET DEMİROL,1536.0,138.0,132.0,136.0,157.0,157.0,9.0,9.0,9.0,10.0,10.0,M.DEMİROL
ALİ GÜNEŞ,1675.0,138.0,169.0,167.0,192.0,171.0,8.0,10.0,10.0,11.0,10.0,A.GÜNEŞ
MEHMET HANİFİ ESİN,1029.0,137.0,121.0,112.0,105.0,104.0,13.0,12.0,11.0,10.0,10.0,M.H.ESİN
ZİVER ÜNER,1500.0,137.0,148.0,155.0,165.0,148.0,9.0,10.0,10.0,11.0,10.0,Z.ÜNER
MEHMET YILDIRIM,1334.0,136.0,121.0,128.0,134.0,129.0,10.0,9.0,10.0,10.0,10.0,M.YILDIRIM
NİYAZİ ŞİMŞEK,1302.0,136.0,108.0,104.0,125.0,131.0,10.0,8.0,8.0,10.0,10.0,N.ŞİMŞEK
SİNAN AYDEMİR,1817.0,136.0,131.0,154.0,160.0,175.0,7.0,7.0,8.0,9.0,10.0,S.AYDEMİR
SİNAN ALTUNDAĞ,1984.0,136.0,128.0,150.0,175.0,178.0,7.0,6.0,8.0,9.0,9.0,S.ALTUNDAĞ
MURAT AKKILIÇ,888.0,135.0,120.0,94.0,103.0,103.0,15.0,14.0,11.0,12.0,12.0,M.AKKILIÇ
YELİZ BAYSAL,1249.0,135.0,131.0,121.0,121.0,144.0,11.0,10.0,10.0,10.0,12.0,Y.BAYSAL
NAFİ ASLANSOY,1880.0,135.0,153.0,178.0,172.0,187.0,7.0,8.0,9.0,9.0,10.0,N.ASLANSOY
MEHMET ARICI,1229.0,134.0,99.0,116.0,124.0,105.0,11.0,8.0,9.0,10.0,9.0,M.ARICI
İZZET ŞAFAK ÜÇÜNCÜOĞLU,1264.0,134.0,147.0,141.0,120.0,137.0,11.0,12.0,11.0,9.0,11.0,İ.Ş.ÜÇÜNCÜOĞLU
AHMET NECDET HINÇ,1184.0,134.0,134.0,120.0,105.0,113.0,11.0,11.0,10.0,9.0,10.0,A.N.HINÇ
GÜLTEKİN SUBAŞI,1412.0,134.0,144.0,137.0,152.0,153.0,9.0,10.0,10.0,11.0,11.0,G.SUBAŞI
HAKAN EL,1693.0,134.0,163.0,158.0,162.0,183.0,8.0,10.0,9.0,10.0,11.0,H.EL
HÜSEYİN ÖZTOPRAK,2371.0,134.0,147.0,187.0,196.0,216.0,6.0,6.0,8.0,8.0,9.0,H.ÖZTOPRAK
TEVFİK BARDAKCI,869.0,133.0,112.0,118.0,95.0,83.0,15.0,13.0,14.0,11.0,10.0,T.BARDAKCI
ORKUN ÖZELCANAT,889.0,133.0,110.0,105.0,91.0,80.0,15.0,12.0,12.0,10.0,9.0,O.ÖZELCANAT
MEHMET HANİFİ ELĞAÇ,1054.0,133.0,135.0,125.0,114.0,134.0,13.0,13.0,12.0,11.0,13.0,M.H.ELĞAÇ
GÜLNUR KARABULUT,1823.0,133.0,157.0,197.0,183.0,199.0,7.0,9.0,11.0,10.0,11.0,G.KARABULUT
HALİL ŞAMADANCI,960.0,132.0,111.0,84.0,104.0,102.0,14.0,12.0,9.0,11.0,11.0,H.ŞAMADANCI
İSMAİL AĞIRTAŞ,1498.0,132.0,116.0,141.0,128.0,141.0,9.0,8.0,9.0,9.0,9.0,İ.AĞIRTAŞ
CİHAN ARPEK,1604.0,132.0,141.0,139.0,162.0,175.0,8.0,9.0,9.0,10.0,11.0,C.ARPEK
MEHMET DAŞ,1731.0,132.0,123.0,142.0,188.0,167.0,8.0,7.0,8.0,11.0,10.0,M.DAŞ
ALİCAN SONĞUR,1660.0,132.0,186.0,160.0,152.0,157.0,8.0,11.0,10.0,9.0,9.0,A.SONĞUR
MUAMMER TUZSUZ,1302.0,131.0,119.0,126.0,113.0,112.0,10.0,9.0,10.0,9.0,9.0,M.TUZSUZ
ZAFER AVCI,1412.0,131.0,145.0,143.0,146.0,155.0,9.0,10.0,10.0,10.0,11.0,Z.AVCI
BURHAN ÖZASLAN,1916.0,131.0,148.0,151.0,144.0,181.0,7.0,8.0,8.0,8.0,9.0,B.ÖZASLAN
SADIK İŞLETİR,1594.0,130.0,160.0,133.0,141.0,187.0,8.0,10.0,8.0,9.0,12.0,S.İŞLETİR
SÜLEYMAN KAYAŞ,1681.0,130.0,113.0,106.0,143.0,136.0,8.0,7.0,6.0,9.0,8.0,S.KAYAŞ
RESUL AYDOĞAN,1019.0,129.0,137.0,107.0,109.0,91.0,13.0,13.0,11.0,11.0,9.0,R.AYDOĞAN
SEDAT ÖZÖLKE,1087.0,129.0,126.0,121.0,118.0,99.0,12.0,12.0,11.0,11.0,9.0,S.ÖZÖLKE
SALİH TOPAK,1486.0,129.0,126.0,109.0,121.0,142.0,9.0,8.0,7.0,8.0,10.0,S.TOPAK
YILMAZ GÜNDOĞDİ,1479.0,129.0,152.0,151.0,139.0,152.0,9.0,10.0,10.0,9.0,10.0,Y.GÜNDOĞDİ
HÜSEYİN ŞİMŞEK,1633.0,129.0,184.0,169.0,188.0,166.0,8.0,11.0,10.0,12.0,10.0,H.ŞİMŞEK
İBRAHİM HALİL DAKKAK,1674.0,129.0,166.0,164.0,157.0,144.0,8.0,10.0,10.0,9.0,9.0,İ.H.DAKKAK
HAKAN ASLAN,1604.0,129.0,135.0,166.0,166.0,172.0,8.0,8.0,10.0,10.0,11.0,H.ASLAN
BATUHAN AY,680.0,128.0,94.0,92.0,67.0,68.0,19.0,14.0,14.0,10.0,10.0,B.AY
YÜCEL ŞİMŞEK,973.0,128.0,124.0,116.0,95.0,99.0,13.0,13.0,12.0,10.0,10.0,Y.ŞİMŞEK
SERDAR SEREN GÖRGÜ,1109.0,128.0,109.0,115.0,122.0,123.0,12.0,10.0,10.0,11.0,11.0,S.S.GÖRGÜ
RAMAZAN BARMAN,1031.0,127.0,116.0,123.0,120.0,108.0,12.0,11.0,12.0,12.0,10.0,R.BARMAN
ENVER DURAN,1161.0,127.0,102.0,116.0,140.0,112.0,11.0,9.0,10.0,12.0,10.0,E.DURAN
DAVUT SAV,1164.0,127.0,134.0,139.0,142.0,108.0,11.0,12.0,12.0,12.0,9.0,D.SAV
ABDULLAH KOYUNCU,1219.0,127.0,107.0,134.0,110.0,119.0,10.0,9.0,11.0,9.0,10.0,A.KOYUNCU
HASAN GÜNEY,1410.0,127.0,106.0,143.0,129.0,142.0,9.0,8.0,10.0,9.0,10.0,H.GÜNEY
YASİN POLAT,1482.0,127.0,131.0,141.0,151.0,160.0,9.0,9.0,10.0,10.0,11.0,Y.POLAT
DAVUT YENTÜR,1471.0,127.0,162.0,139.0,149.0,141.0,9.0,11.0,9.0,10.0,10.0,D.YENTÜR
MEHMET GÜDÜCÜ,1009.0,126.0,129.0,103.0,92.0,91.0,12.0,13.0,10.0,9.0,9.0,M.GÜDÜCÜ
BARÇIN AKKAYA,1395.0,126.0,116.0,133.0,135.0,126.0,9.0,8.0,10.0,10.0,9.0,B.AKKAYA
ŞENOL ÖZGÜR,1546.0,126.0,126.0,151.0,158.0,160.0,8.0,8.0,10.0,10.0,10.0,Ş.ÖZGÜR
YİĞİT BARIŞ TAŞKAN,1010.0,125.0,107.0,83.0,102.0,113.0,12.0,11.0,8.0,10.0,11.0,Y.B.TAŞKAN
TUNCAY YILMAZ,1403.0,125.0,141.0,125.0,129.0,147.0,9.0,10.0,9.0,9.0,10.0,T.YILMAZ
RÜZGAR AKAN,1789.0,125.0,136.0,161.0,161.0,161.0,7.0,8.0,9.0,9.0,9.0,R.AKAN
MEHMET EMİN AVCI,773.0,124.0,75.0,79.0,84.0,79.0,16.0,10.0,10.0,11.0,10.0,M.E.AVCI
HAMİT FİKİR,1007.0,124.0,94.0,78.0,88.0,72.0,12.0,9.0,8.0,9.0,7.0,H.FİKİR
SABAHATTİN KONAK,1234.0,124.0,137.0,145.0,132.0,120.0,10.0,11.0,12.0,11.0,10.0,S.KONAK
ANIL KARABIYIK,1212.0,124.0,120.0,112.0,137.0,96.0,10.0,10.0,9.0,11.0,8.0,A.KARABIYIK
HASAN BAŞAK,1518.0,124.0,136.0,135.0,140.0,118.0,8.0,9.0,9.0,9.0,8.0,H.BAŞAK
AKİF BEKTAŞ,1131.0,123.0,132.0,113.0,126.0,116.0,11.0,12.0,10.0,11.0,10.0,A.BEKTAŞ
AHMET KAPLAN,1260.0,123.0,131.0,124.0,122.0,125.0,10.0,10.0,10.0,10.0,10.0,A.KAPLAN
HANİFİ GÜNEŞ,1311.0,123.0,136.0,110.0,123.0,142.0,9.0,10.0,8.0,9.0,11.0,H.GÜNEŞ
MECİT SOYKUVVET,1309.0,123.0,123.0,121.0,114.0,116.0,9.0,9.0,9.0,9.0,9.0,M.SOYKUVVET
HASAN TEKİNALP,1531.0,123.0,121.0,146.0,164.0,145.0,8.0,8.0,10.0,11.0,9.0,H.TEKİNALP
MAHMUT DOĞAN,1453.0,123.0,126.0,128.0,111.0,134.0,8.0,9.0,9.0,8.0,9.0,M.DOĞAN
ABDULLAH ATAŞ,1402.0,122.0,139.0,126.0,169.0,164.0,9.0,10.0,9.0,12.0,12.0,A.ATAŞ
ARİF IŞIK,1654.0,122.0,178.0,172.0,145.0,156.0,7.0,11.0,10.0,9.0,9.0,A.IŞIK
EROL SÖĞÜTLÜ,580.0,121.0,89.0,82.0,51.0,57.0,21.0,15.0,14.0,9.0,10.0,E.SÖĞÜTLÜ
SALİM DURGUÇ,1318.0,121.0,144.0,150.0,153.0,116.0,9.0,11.0,11.0,12.0,9.0,S.DURGUÇ
SERDAL LASTİKÇİOĞLU,1558.0,121.0,132.0,137.0,126.0,141.0,8.0,8.0,9.0,8.0,9.0,S.LASTİKÇİOĞLU
BEKİR CENGİZ AĞAOĞLU,1976.0,121.0,121.0,172.0,145.0,145.0,6.0,6.0,9.0,7.0,7.0,B.C.AĞAOĞLU
KENAN AKGÜL,1864.0,121.0,138.0,150.0,142.0,155.0,6.0,7.0,8.0,8.0,8.0,K.AKGÜL
SEBAHATTİN TOPAL,2193.0,121.0,162.0,188.0,206.0,240.0,6.0,7.0,9.0,9.0,11.0,S.TOPAL
BAHA YARGI,1074.0,120.0,106.0,103.0,101.0,89.0,11.0,10.0,10.0,9.0,8.0,B.YARGI
HÜSEYİN KAYA,1110.0,120.0,121.0,127.0,150.0,117.0,11.0,11.0,11.0,14.0,11.0,H.KAYA
YASİN KILIÇ,1161.0,120.0,130.0,106.0,110.0,126.0,10.0,11.0,9.0,9.0,11.0,Y.KILIÇ
HÜSEYİN CAN,1396.0,120.0,147.0,131.0,148.0,143.0,9.0,11.0,9.0,11.0,10.0,H.CAN
CELHAN BATUR,1023.0,119.0,109.0,125.0,117.0,104.0,12.0,11.0,12.0,11.0,10.0,C.BATUR
ADNAN SERBEST,1167.0,119.0,120.0,157.0,113.0,128.0,10.0,10.0,13.0,10.0,11.0,A.SERBEST
İBRAHİM KILINÇ,1961.0,118.0,148.0,145.0,207.0,200.0,6.0,8.0,7.0,11.0,10.0,İ.KILINÇ
BÜNYAMİN POLAT,722.0,117.0,110.0,86.0,84.0,76.0,16.0,15.0,12.0,12.0,11.0,B.POLAT
HASAN BOYRAZ,791.0,116.0,96.0,104.0,83.0,72.0,15.0,12.0,13.0,10.0,9.0,H.BOYRAZ
OSMAN ÖZPUYLAT,877.0,116.0,84.0,95.0,98.0,103.0,13.0,10.0,11.0,11.0,12.0,O.ÖZPUYLAT
